country,iso3c,iso2c,year,"Intentional homicides (per 100,000 people)","Suicide mortality rate (per 100,000 population)",GDP (current US$),"GDP per capita, PPP (current international $)",adminregion,incomeLevel
Serbia,SRB,RS,2013,1.5921260174,17.9,48394239474.6762,14629.006797234,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2014,1.3485746241,17.0,47062206677.6539,14659.5795098857,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2015,1.1715964026,16.4,39655958842.5478,14928.4670387167,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2016,1.3892084257,15.2,40692643373.0327,15858.0962718127,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2017,1.0645981148,0.6,44179055279.8887,16611.023740948,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2018,1.2268905787,11.3,50640650221.4622,17698.0495086667,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2019,,11.4,51514222381.8428,18842.5260621411,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2020,,,53335016425.4148,19107.2003013664,Europe & Central Asia (excluding high income),Upper middle income
Seychelles,SYC,SC,1970,,,18432031.3616959,,,High income
Seychelles,SYC,SC,1971,,,21965951.7213048,,,High income
Seychelles,SYC,SC,1972,,,30645121.0129499,,,High income
Seychelles,SYC,SC,1973,,,36896278.2235629,,,High income
Seychelles,SYC,SC,1974,,,43134498.6929657,,,High income
Seychelles,SYC,SC,1975,,,47803145.9560303,,,High income
Seychelles,SYC,SC,1976,,,49278979.5471457,,,High income
Seychelles,SYC,SC,1977,,,64526398.6585361,,,High income
Seychelles,SYC,SC,1978,,,85552369.914184,,,High income
Seychelles,SYC,SC,1979,,,127261099.24396,,,High income
Seychelles,SYC,SC,1980,,,147357222.779802,,,High income
Seychelles,SYC,SC,1981,,,154902869.02139,,,High income
Seychelles,SYC,SC,1982,,,147912069.76575,,,High income
Seychelles,SYC,SC,1983,,,146712850.509248,,,High income
Seychelles,SYC,SC,1984,,,151313241.982492,,,High income
Seychelles,SYC,SC,1985,,,168887539.130818,,,High income
Seychelles,SYC,SC,1986,,,207850623.637094,,,High income
Seychelles,SYC,SC,1987,,,249267039.782675,,,High income
Seychelles,SYC,SC,1988,,,283828769.029925,,,High income
Seychelles,SYC,SC,1989,,,304832867.393246,,,High income
Seychelles,SYC,SC,1990,,,368584758.942457,8960.51630169623,,High income
Seychelles,SYC,SC,1991,,,374359556.084926,9393.30061059155,,High income
Seychelles,SYC,SC,1992,,,433667193.814795,10248.2546445623,,High income
Seychelles,SYC,SC,1993,,,473916819.453826,10911.5191866173,,High income
Seychelles,SYC,SC,1994,,,486451204.557142,10764.6944418525,,High income
Seychelles,SYC,SC,1995,,,508221508.221508,10740.6059979309,,High income
Seychelles,SYC,SC,1996,,,503068472.20266,11307.9728530684,,High income
Seychelles,SYC,SC,1997,,,562958836.519905,12736.6357336617,,High income
Seychelles,SYC,SC,1998,,,608369282.225727,13691.9390878244,,High income
Seychelles,SYC,SC,1999,,,622985493.682733,13874.4235040713,,High income
Seychelles,SYC,SC,2000,,9.2,614879764.780006,14271.4199816868,,High income
Seychelles,SYC,SC,2001,,9.2,622262057.191635,14240.7537802014,,High income
Seychelles,SYC,SC,2002,,8.6,697518248.175182,14200.5851911352,,High income
Seychelles,SYC,SC,2003,,9.0,705704816.042365,13767.6770632411,,High income
Seychelles,SYC,SC,2004,11.443218749,9.3,839319927.272727,13786.2865427819,,High income
Seychelles,SYC,SC,2005,,8.4,919103254.545455,15424.3274000404,,High income
Seychelles,SYC,SC,2006,10.052720936,8.1,1016418229.25159,17027.8441744009,,High income
Seychelles,SYC,SC,2007,8.8807974956,7.6,1033561654.0568,19209.1583372974,,High income
Seychelles,SYC,SC,2008,6.6334991708,7.8,967199593.960157,18738.6110373725,,High income
Seychelles,SYC,SC,2009,15.420540159,7.5,847397850.094417,18599.6254746883,,High income
Seychelles,SYC,SC,2010,9.8605283052,7.8,969936525.298729,19387.8625271702,,High income
Seychelles,SYC,SC,2011,17.413639233,7.9,1065826669.89742,21922.7395312636,,High income
Seychelles,SYC,SC,2012,4.3192812716,7.7,1060226125.62616,21565.0379982842,,High income
Seychelles,SYC,SC,2013,19.272567641,7.7,1328157608.83087,22369.3912169768,,High income
Seychelles,SYC,SC,2014,16.982614049,7.9,1343007845.04468,23889.7837988235,,High income
Seychelles,SYC,SC,2015,7.3698950316,8.0,1377495054.04127,24067.1946265363,,High income
Seychelles,SYC,SC,2016,12.537743833,8.0,1426651768.82189,25681.3127077556,,High income
Seychelles,SYC,SC,2017,,8.3,1528242026.36264,27309.7621128652,,High income
Seychelles,SYC,SC,2018,,8.2,1547690759.44363,28190.4768738254,,High income
Seychelles,SYC,SC,2019,,8.1,1582841058.89479,28778.7914423181,,High income
Seychelles,SYC,SC,2020,,,1059886363.63636,25767.6129510412,,High income
Sierra Leone,SLE,SL,1970,,,434410373.764149,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1971,,,419549425.077086,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1972,,,465381089.98454,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1973,,,575230234.387058,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1974,,,648590642.939888,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1975,,,679335901.117451,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1976,,,594895672.333848,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1977,,,691777758.395115,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1978,,,960728338.93643,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1979,,,1109374722.08294,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1980,,,1100685844.92284,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1981,,,1114830471.91787,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1982,,,1295361885.92419,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1983,,,995104305.347075,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1984,,,1087471861.98928,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1985,,,856890498.625834,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1986,,,490181456.62441,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1987,,,701307602.28443,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1988,,,1055083945.37738,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1989,,,932974411.917142,,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1990,,,649644826.800447,775.911853080949,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1991,,,779981458.921489,815.561371803267,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1992,,,679997997.597117,675.69705085021,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1993,,,768812334.801762,704.260443583472,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1994,,,911915970.683484,708.431473532615,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1995,,,870758739.40678,666.326337076307,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1996,,,941742152.709895,689.032772371303,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1997,,,850218033.622007,656.688055850168,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1998,,,672375927.347148,668.807528916734,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,1999,,,669384768.87263,652.979887499108,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2000,,5.7,635874002.198748,693.011988587558,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2001,,5.9,1090467712.30773,639.625381264198,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2002,,6.0,1253340519.53311,786.369901943518,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2003,,6.1,1385810072.19217,835.957177085289,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2004,2.0610986944,6.1,1448536630.88143,875.879113735505,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2005,1.753569,6.0,1650494366.99875,908.469057737067,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2006,1.7326443928,6.5,1885112201.85278,944.768967643814,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2007,2.237195852,6.4,2158496872.85796,1020.25019883979,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2008,2.99987006,6.5,2505458705.03338,1070.51347419707,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2009,2.5188374768,6.6,2453899846.88317,1088.37429210938,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2010,2.5406678309,6.8,2578026297.15912,1134.08820259398,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2011,2.8492033963,6.5,2942546781.04548,1203.21063825736,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2012,1.6834048756,6.6,3801862611.36414,1405.57337746676,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2013,,6.3,4920343194.99339,1746.55573739037,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2014,,6.2,5015157815.73406,1787.64683702698,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2015,1.7289678383,5.9,4218723875.1379,1586.68975408666,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2016,,6.2,3674794530.18956,1596.61879942553,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2017,,6.3,3719369107.34992,1633.73073779599,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2018,,6.6,4085114794.22324,1694.32647288051,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2019,,6.7,4076578542.56207,1777.30389283304,Sub-Saharan Africa (excluding high income),Low income
Sierra Leone,SLE,SL,2020,,,4063289449.58795,1727.10501781802,Sub-Saharan Africa (excluding high income),Low income
Singapore,SGP,SG,1970,,,1920586698.02692,,,High income
Singapore,SGP,SG,1971,,,2263785443.61688,,,High income
Singapore,SGP,SG,1972,,,2721440980.75851,,,High income
Singapore,SGP,SG,1973,,,3696213333.33333,,,High income
Singapore,SGP,SG,1974,,,5221534955.64418,,,High income
Singapore,SGP,SG,1975,,,5633673929.99302,,,High income
Singapore,SGP,SG,1976,,,6327077974.10703,,,High income
Singapore,SGP,SG,1977,,,6618585073.66035,,,High income
Singapore,SGP,SG,1978,,,7517176354.84135,,,High income
Singapore,SGP,SG,1979,,,9296921723.83465,,,High income
Singapore,SGP,SG,1980,,,11896256782.8566,,,High income
Singapore,SGP,SG,1981,,,14175228843.6391,,,High income
Singapore,SGP,SG,1982,,,16084252378.473,,,High income
Singapore,SGP,SG,1983,,,17784112149.5327,,,High income
Singapore,SGP,SG,1984,,,19749361097.965,,,High income
Singapore,SGP,SG,1985,,,19156532745.7691,,,High income
Singapore,SGP,SG,1986,,,18586746056.9974,,,High income
Singapore,SGP,SG,1987,,,20919215578.2125,,,High income
Singapore,SGP,SG,1988,,,25371462488.1292,,,High income
Singapore,SGP,SG,1989,,,30465364738.6206,,,High income
Singapore,SGP,SG,1990,1.5599236368,,36144336768.7023,23820.1752021219,,High income
Singapore,SGP,SG,1991,1.6445543967,,45466164978.2923,25535.7562272464,,High income
Singapore,SGP,SG,1992,1.3439003489,,52130263965.6231,27027.5306618144,,High income
Singapore,SGP,SG,1993,1.7544915741,,60603478153.2368,30069.316180919,,High income
Singapore,SGP,SG,1994,1.4345517948,,73690847191.3055,33066.0857154059,,High income
Singapore,SGP,SG,1995,1.5314960675,,87810991957.1046,35107.568463734,,High income
Singapore,SGP,SG,1996,0.907047678,,96295886524.8227,36891.1621022864,,High income
Singapore,SGP,SG,1997,1.0127578168,,100124191810.345,39332.0657574551,,High income
Singapore,SGP,SG,1998,1.036075904,,85728310229.4455,37602.1779484559,,High income
Singapore,SGP,SG,1999,0.98615813273,,86284660766.9617,40007.5067872125,,High income
Singapore,SGP,SG,2000,1.0176545693,12.4,96074477958.2367,43833.2209634865,,High income
Singapore,SGP,SG,2001,0.78486197466,11.3,89794943349.8912,43136.4302832781,,High income
Singapore,SGP,SG,2002,0.75528572093,12.4,92537752708.5893,45120.4076999013,,High income
Singapore,SGP,SG,2003,0.65387541058,12.1,97645448283.7791,48756.5625513753,,High income
Singapore,SGP,SG,2004,0.4787893906,11.7,115035498757.543,54301.6977527417,,High income
Singapore,SGP,SG,2005,0.49229984436,11.2,127807618360.971,58717.2171494993,,High income
Singapore,SGP,SG,2006,0.38615967384,11.7,148630373214.173,63910.0846986138,,High income
Singapore,SGP,SG,2007,0.39313078216,10.7,180941941477.009,68628.382588078,,High income
Singapore,SGP,SG,2008,0.56534912402,10.4,193611986712.842,67576.8628304768,,High income
Singapore,SGP,SG,2009,0.40268883388,10.5,194152286008.938,66149.0046454714,,High income
Singapore,SGP,SG,2010,0.3702859192,9.9,239809387605.427,75294.35655382,,High income
Singapore,SGP,SG,2011,0.30397215615,9.6,279351168707.267,80052.3914982651,,High income
Singapore,SGP,SG,2012,0.20486197052,11.3,295087220933.024,82064.9611910836,,High income
Singapore,SGP,SG,2013,0.31171315349,10.3,307576360584.992,83001.7878013707,,High income
Singapore,SGP,SG,2014,0.2533648664,10.2,314851156183.411,84423.1913432675,,High income
Singapore,SGP,SG,2015,0.25035125175,9.0,308004146057.608,86974.7476230627,,High income
Singapore,SGP,SG,2016,0.31837980057,9.1,318763807455.664,89417.3490208324,,High income
Singapore,SGP,SG,2017,0.1927105652,9.0,343337750742.27,95350.4356748021,,High income
Singapore,SGP,SG,2018,0.15631776484,9.4,375981539145.907,100581.158024992,,High income
Singapore,SGP,SG,2019,,11.2,374386306993.109,102573.401768252,,High income
Singapore,SGP,SG,2020,,,339998477929.985,98520.0295434221,,High income
Sint Maarten (Dutch part),SXM,SX,1970,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1971,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1972,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1973,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1974,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1975,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1976,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1977,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1978,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1979,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1980,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1981,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1982,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1983,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1984,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1985,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1986,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1987,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1988,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1989,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1990,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1991,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1992,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1993,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1994,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1995,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1996,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1997,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1998,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,1999,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2000,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2001,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2002,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2003,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2004,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2005,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2006,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2007,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2008,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2009,,,,32614.5202553181,,High income
Sint Maarten (Dutch part),SXM,SX,2010,,,,34232.355106759,,High income
Sint Maarten (Dutch part),SXM,SX,2011,,,936089385.47486,37233.9683840429,,High income
Sint Maarten (Dutch part),SXM,SX,2012,,,985865921.787709,32878.4408816334,,High income
Sint Maarten (Dutch part),SXM,SX,2013,,,1022905027.93296,32478.2989639344,,High income
Sint Maarten (Dutch part),SXM,SX,2014,,,1245251396.64804,38858.5814633011,,High income
Sint Maarten (Dutch part),SXM,SX,2015,,,1253072625.69832,38211.8331867085,,High income
Sint Maarten (Dutch part),SXM,SX,2016,,,1263687150.83799,38230.0318635575,,High income
Sint Maarten (Dutch part),SXM,SX,2017,,,1191620111.73184,37914.1229673613,,High income
Sint Maarten (Dutch part),SXM,SX,2018,,,1185474860.3352,36190.6639121767,,High income
Sint Maarten (Dutch part),SXM,SX,2019,,,,,,High income
Sint Maarten (Dutch part),SXM,SX,2020,,,,,,High income
Slovak Republic,SVK,SK,1970,,,,,,High income
