Cause,Type,Year,Data Redundancy,Total Deaths,Source,Page at Source,Source URL
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2013,5,119,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2013,5,119,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,5,81,Profil Kesehatan Indonesia Tahun 2014,Lampiran 6.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,5,81,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,5,98,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.29,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,5,98,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,5,98,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,8,98,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,8,118,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,8,119,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,8,118,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,8,118,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.29,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,8,118,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,8,118,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,8,118,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,6,86,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,6,86,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.29,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,6,99,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,6,99,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,6,99,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.34,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,6,99,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2017,4,108,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2017,4,108,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2017,4,111,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.34,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2017,4,108,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2018,3,111,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2018,3,111,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.34,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2018,3,111,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2019,1,115,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2020,1,40,Profil Kesehatan Indonesia Tahun 2020,205,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2021,2,62,Profil Kesehatan Indonesia Tahun 2021,230,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2021,2,62,Profil Kesehatan Indonesia Tahun 2021,Lampiran 67.c,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf
Rubella,Bencana Non Alam dan Penyakit,2006,1,0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2005,1,2745,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.3.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2006,2,1010,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.6,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2006,2,1010,Profil Kesehatan Indonesia Tahun 2007,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2008,1,2046,Profil Kesehatan Indonesia Tahun 2008,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Septisemia,Bencana Non Alam dan Penyakit,2004,1,2369,Profil Kesehatan Indonesia Tahun 2004,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
Septisemia,Bencana Non Alam dan Penyakit,2005,1,3065,Profil Kesehatan Indonesia Tahun 2005,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Septisemia,Bencana Non Alam dan Penyakit,2006,2,2539,Profil Kesehatan Indonesia Tahun 2006,25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Septisemia,Bencana Non Alam dan Penyakit,2006,2,2539,Profil Kesehatan Indonesia Tahun 2007,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2004,1,4215,Profil Kesehatan Indonesia Tahun 2004,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2005,1,4692,Profil Kesehatan Indonesia Tahun 2005,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2006,2,4377,Profil Kesehatan Indonesia Tahun 2006,25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2006,2,4377,Profil Kesehatan Indonesia Tahun 2007,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Tanah Longsor,Bencana Alam,2005,1,170,Profil Kesehatan Indonesia Tahun 2005,Lampiran 4.24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Tanah Longsor,Bencana Alam,2006,1,123,Profil Kesehatan Indonesia Tahun 2006,Lampiran 4.25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Tanah Longsor,Bencana Alam,2007,1,46,Profil Kesehatan Indonesia Tahun 2007,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Tanah Longsor,Bencana Alam,2008,1,103,Profil Kesehatan Indonesia Tahun 2008,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Tanah Longsor,Bencana Alam,2009,1,73,Profil Kesehatan Indonesia Tahun 2009,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Tanah Longsor,Bencana Alam,2010,1,131,Profil Kesehatan Indonesia Tahun 2010,Lampiran 4.42,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Tanah Longsor,Bencana Alam,2011,1,84,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Tanah Longsor,Bencana Alam,2012,1,54,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Tanah Longsor,Bencana Alam,2015,1,96,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.28,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Tanah Longsor,Bencana Alam,2016,1,168,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Tanah Longsor,Bencana Alam,2017,1,16,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.43,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Tanah Longsor,Bencana Alam,2018,1,23,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.49,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Tanah Longsor,Bencana Alam,2019,1,34,Profil Kesehatan Indonesia Tahun 2019,Lampiran 63.c,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Tanah Longsor,Bencana Alam,2020,1,20,Profil Kesehatan Indonesia Tahun 2020,190,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf
Tanah Longsor,Bencana Alam,2021,1,50,Profil Kesehatan Indonesia Tahun 2021,253,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf
TB Paru,Bencana Non Alam dan Penyakit,2008,1,3271,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.10,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
TB Paru BTA Positif,Bencana Non Alam dan Penyakit,2009,1,3282,Profil Kesehatan Indonesia Tahun 2010,Lampiran 3.16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Tersambar Petir,Bencana Alam,2011,1,1,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Tersambar Petir,Bencana Alam,2012,1,6,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Tetanus,Bencana Non Alam dan Penyakit,2005,1,43,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Tetanus,Bencana Non Alam dan Penyakit,2006,2,2,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.30,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Tetanus,Bencana Non Alam dan Penyakit,2006,2,18,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2000,1,183,Profil Kesehatan Indonesia Tahun 2006,40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2001,1,100,Profil Kesehatan Indonesia Tahun 2006,40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2002,1,91,Profil Kesehatan Indonesia Tahun 2006,40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2003,1,98,Profil Kesehatan Indonesia Tahun 2006,40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2004,1,42,Profil Kesehatan Indonesia Tahun 2004,16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2005,2,54,Profil Kesehatan Indonesia Tahun 2005,17,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2005,2,82,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2006,2,37,Profil Kesehatan Indonesia Tahun 2006,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2006,2,46,Profil Kesehatan Indonesia Tahun 2006,40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2007,1,74,Profil Kesehatan Indonesia Tahun 2007,Lampiran 3.16b,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2008,1,100,Profil Kesehatan Indonesia Tahun 2008,Lampiran 3.16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2009,1,76,Profil Kesehatan Indonesia Tahun 2009,45,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2010,1,84,Profil Kesehatan Indonesia Tahun 2010,Lampiran 3.23,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2011,1,69,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.23,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2012,1,59,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2013,1,42,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.18,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2014,1,54,Profil Kesehatan Indonesia Tahun 2014,Lampiran 6.15,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2015,1,27,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.15,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2016,1,14,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.18,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
